Source Link,Comment,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"খানকি মাগী,,নাস্তিকের বাচ্চা
",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,জুতা জুতা জুতা জুতা জুতা জুতা জুতা,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"সত্য কথা বলায়,অন্যায় এর প্রতিবাদ করায় তার নিজ দেশ ত্যাগ করতে হয়েছে?",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এটা আমার মতে সে লেখিকা নন। ইসলামের কিছু প্রথার বিরুদ্ধে তার একমাত্র হাতিয়ার।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,বাংলাদেশে এরকম জ্ঞান পাপীর কোন প্রয়োজন নেই। যারা বিতর্কিত প্রশ্ন করে দেশের মানুষের অসান্তি সৃষ্টি করে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"কিরে, তোরে দেখি এখন শয়তানের মত দেখা যায় চেহারাটা এমন হল কেন ? তোদের মত নষ্ট মেয়েদের চেহারা এমনই হয় ,,, তদুপরি তোর জন্য দোয়া করি আল্লাহ যেন তাকে হেদায়েত নসিব করেন,,,,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,শয়তানের মা,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এটা খুব দূঃখজনক ব্যাপার যে প্রগতিবাদী লেখালেখির কারনে তিনি সরকারের বিরোধীতার কারনে দেশে আসতে পারছেন না,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই অভদ্র মহিলা তুমি কাদের ধর্মান্ধ মৌলবাদী বলছো তুমি তো একটা বেহায়া বেলাজা তুই তো একটা নাস্তিক তুই একটা বাজে মহিলা নোংরা মহিলা আল্লাহর কাছে দোয়া করি আল্লাহ পাক যেন তোমাকে হেদায়েত দান করেন আমীন তুমি ভুল পথে আছো এখনো সময় আছে সঠিক পথে ফিরে আসো,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কুলাংগার মহিলা,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"এই নষ্ট মহিমা এখন মরি নাই,,,,,,,",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,নারী জাতির কলঙ্ক,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,সে একজন জ্ঞান-চাষী সত্য-মিথ্যা নিয়েই জীবন চলে পাশাপাশি !,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,একটা পতিতা কে নিয়ে কেন এতো তেল মারা?,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,সে মুশরিক তার জানাজা কে পড়াবে,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,ওর চেহারা দেখলে মানুষ মনে হয় না শয়তান মনে হয়,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কুকুরের লেজ জীবনেও সোজা হয় না এটা তার প্রমাণ,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তার মেধার চরিত্রের প্রতি শ্রদ্ধাশীল হওয়া উচিৎ,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"কেনো ভারতে আর খায় না!?
অচল মাল!",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,ওরে দেখতে কি মানুষের মতো লাগছে শয়তানের মতো লাগছে যত ব্লগার লেখক সবাই শুধু ইসলামের বিরুদ্ধে ই লিখে তার চোখে পড়ে না ভারতে নিরিহ মুসলিমদের উপর কি আচরণ করছে সরকার এগুলো নিয়ে লিখবে না তাহলে তো ওখানেই থাকতে পারবে না,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কালের সব চেয়ে জঘন্য মহিলা। যেটা জানে সেটাও বলে যেটা জানে না সেটাও বলে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,মানুষের মত আকৃতি থাকলেই মানুষ হয় না.!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই যৌন কর্মীকে আজ প্রথম দেখলাম। আগে কখনো তার ছবিও দেখা হয়নি। তার লেখা তাকে নিয়ে লেখা অনেক পরেছি। তার অনেক দুঃখ।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,আপনি একজন সত্তিকারের উদাহর মনের মানুষ সত্য কথা বলার মানুষ ন্যায় প্রতিষ্ঠার মানুষ আমি দোয়া করব উনার মত মানুষ পৃথিবীতে আসো আপু আপনি ভাল থাকুন সুস্থ থাকুন,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই শালি তো দেহ ব্যাবসায়ী টিভির সাংবাদিক 😡,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কথায় আছে যে যেমন কর্ম করবে সে সেরকমই ফল পাবে।এটাই বাস্তবতা।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"জন্মসূত্রে উনি বাংলাদেশের নাগরিক। এই অধিকার কেড়ে নেবার ক্ষমতা কারো নেই। কাজেই উনি নিজ দেশে ফিরবেন, এই আশা করি। বরং বলি, বাংলাদেশ তাকে ফিরিয়ে নেবার মত শক্তি অর্জন করুক।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"পাছার কাপড় তুলে খালি বাইড়ানো দরকার, যেখানে আছে সেখানেই থাকুক,দেশে আসার দরকার নাই।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"হা উনি আশুক ছিড়া জোতা রেডি আছে
",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তুই বাংলাদেশে আয় তরে বাশ দিমু শালী তোর জামাই কয়টা বল,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"খালাকে অভিনন্দন | বন্যরা বনে সুন্দর, শিশুরা মাতৃকোলে,, আর নাস্তিক তাকে কামাথিপুরা বেশ্যালয়ে,, তাকে সেখানেই মানায় যার যে অবস্থান , বাংলাদেশে নয় ।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,একজন মানুষ তার সাধিন চিন্তা ভাবনা করার অধিকার আছে কেউ হিজাব কেউ প্যন্ট শাট স্কুলে কেউ মাদ্রাসায় কেউ ইসলাম ধর্ম কেউ অন্য ধর্ম কিন্তু হিজাব মসজিদ মাদ্রাসা এই নিয়ে বিদ্বেষি হওয়ার কোনো কারণ আসেকি,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,বিকৃত লেখক... কোন সন্দেহ নেই।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275," এই নস্টা ভ্রস্টা মহিলা দেখি পুরুষের মত চলাফেরা করে,পরনে পোষাক ত সব পুরুষের ই দেখলাম",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই মহিলা যে দেশে থাকবে সেই দেশের বারোটা বাজাইয়া দেবে ,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,বিশ্বসেরা প্রস্টিটিউট 😄,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,ওরে জুতায়া মারা দরকার,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,নটি,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তুইতো একটা নাস্তিক ফাল্তু মহিলা।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কুকুরের লেজ জীবনেও সোজা হয় না এটা তার প্রমাণ,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,উনার মেধার চরিত্রের প্রতি শ্রদ্ধাশীল হওয়া উচিৎ,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কেনো ভারতে আর খায় না!? অচল মাল!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কালের সব চেয়ে জঘন্য মহিলা। যেটা জানে সেটাও বলে যেটা জানে না সেটাও বলে।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,মানুষের মত আকৃতি থাকলেই মানুষ হয় না.!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,এই যৌন কর্মীকে আজ প্রথম দেখলাম। আগে কখনো তার ছবিও দেখা হয়নি। তার লেখা তাকে নিয়ে লেখা অনেক পরেছি। তার অনেক দুঃখ।,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,একজন সত্তিকারের উদাহর মনের মানুষ সত্য কথা বলার মানুষ ন্যায় প্রতিষ্ঠার মানুষ আমি দোয়া করব উনার মত মানুষ পৃথিবীতে আসো আপু আপনি ভাল থাকুন সুস্থ থাকুন,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"এই শালি তো দেহ ব্যাবসায়ী টিভির সাংবাদিক 😡
",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,কথায় আছে যে যেমন কর্ম করবে সে সেরকমই ফল পাবে।এটাই বাস্তবতা।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"জন্মসূত্রে উনি বাংলাদেশের নাগরিক। এই অধিকার কেড়ে নেবার ক্ষমতা কারো নেই। কাজেই উনি নিজ দেশে ফিরবেন, এই আশা করি। বরং বলি, বাংলাদেশ তাকে ফিরিয়ে নেবার মত শক্তি অর্জন করুক।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"পাছার কাপড় তুলে খালি বাইড়ানো দরকার, যেখানে আছে সেখানেই থাকুক,দেশে আসার দরকার নাই।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,"হা উনি আশুক ছিড়া জোতা রেডি আছে
",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/watch/?v=3073230152929275,তুই বাংলাদেশে আয় তরে বাশ দিমু শালী তোর জামাই কয়টা বল,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
